total_amount,loan_lenght,month_pay,debt_income_ratio,month_income,fico_score,open_credit_lines,tot_credit_lines,rev_credit_bal,inquiries_6_month,del_last_2yrs,public_records,employ_length,status,home_any,home_mortage,home_none,home_own,home_rent
1500,36,47.23,2.53,3166.67,732.0,9.0,13.0,3421.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
1500,36,47.23,12.39,4333.33,732.0,12.0,39.0,26571.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1400,36,47.25,9.8,2500.0,695.0,10.0,11.0,1702.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1450,36,47.3,5.77,3916.67,695.0,6.0,9.0,3770.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,47.35,22.5,2000.0,732.0,2.0,6.0,15298.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
1500,36,47.35,2.44,2667.0,732.0,4.0,7.0,450.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,47.35,8.43,3750.0,695.0,6.0,11.0,5285.0,0.0,0.0,0.0,3.0,1,0,0,0,0,1
1500,36,47.35,15.71,2948.0,732.0,7.0,23.0,4247.0,1.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
1500,36,47.35,10.42,5000.0,695.0,8.0,22.0,8841.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
1500,36,47.42,14.6,3583.33,732.0,6.0,17.0,46180.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1500,36,47.45,9.37,1462.0,732.0,6.0,6.0,6033.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
1400,36,47.51,6.28,1800.0,669.0,7.0,25.0,3599.0,0.0,0.0,0.0,9.0,0,0,1,0,0,0
1400,36,47.51,11.56,4583.33,669.0,13.0,23.0,3234.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
1550,36,47.54,15.14,4605.0,732.0,8.0,20.0,13501.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,47.62,19.76,1174.0,695.0,7.0,14.0,99.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,47.62,11.21,2916.67,695.0,11.0,17.0,8884.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
1500,36,47.63,4.0,1000.0,695.0,5.0,20.0,1470.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,1,0
1500,36,47.63,7.53,4000.0,695.0,8.0,22.0,4206.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0
1500,36,47.63,4.44,5000.0,732.0,17.0,36.0,6649.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0
1500,36,47.66,7.27,4333.33,732.0,6.0,15.0,2504.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
1500,36,47.66,9.6,3333.33,732.0,8.0,12.0,193.0,0.0,0.0,0.0,3.0,1,0,0,0,0,1
1500,36,47.66,8.52,2583.33,732.0,8.0,11.0,1649.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
2000,60,47.83,11.17,3500.0,695.0,11.0,30.0,6225.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0
2400,60,47.86,1.26,7083.33,790.0,13.0,36.0,4399.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,47.88,22.0,1200.0,770.0,5.0,12.0,531.0,3.0,0.0,0.0,1.0,0,0,0,0,0,1
1500,36,47.88,4.99,1083.0,695.0,9.0,15.0,1067.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,47.93,5.94,5416.67,732.0,5.0,10.0,2232.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,47.93,18.2,4149.0,732.0,10.0,14.0,1498.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
1800,60,47.94,2.63,2666.67,695.0,3.0,8.0,1181.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
1400,36,48.0,3.92,5000.0,695.0,3.0,26.0,0.0,0.0,1.0,0.0,10.0,0,0,0,0,1,0
1400,36,48.03,13.83,3333.33,669.0,9.0,13.0,3163.0,2.0,0.0,0.0,9.0,0,0,1,0,0,0
1400,36,48.04,3.05,2750.0,695.0,3.0,12.0,1276.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
2400,60,48.11,16.23,5417.0,790.0,13.0,46.0,15926.0,2.0,0.0,0.0,5.0,0,0,1,0,0,0
1500,36,48.14,14.06,2917.0,732.0,4.0,11.0,5969.0,0.0,0.0,0.0,9.0,0,0,0,0,1,0
1500,36,48.14,16.86,1667.0,695.0,4.0,9.0,837.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,48.14,17.79,5250.0,695.0,8.0,25.0,21957.0,2.0,0.0,0.0,10.0,1,0,1,0,0,0
1500,36,48.14,21.02,4500.0,695.0,16.0,38.0,26549.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
1500,36,48.15,22.04,2500.0,790.0,3.0,10.0,0.0,2.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1500,36,48.15,8.5,2916.67,695.0,7.0,18.0,4657.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,48.15,9.8,2000.0,770.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
1500,36,48.15,16.98,7725.0,695.0,14.0,34.0,30626.0,0.0,1.0,0.0,6.0,0,0,1,0,0,0
1500,36,48.19,15.62,4333.0,732.0,9.0,32.0,1645.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
2000,60,48.2,2.68,2500.0,695.0,7.0,10.0,1258.0,3.0,0.0,0.0,1.0,0,0,0,0,0,1
1550,36,48.21,24.87,1833.33,770.0,7.0,10.0,66.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
1600,36,48.26,13.54,5208.33,770.0,7.0,23.0,814.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0
1500,36,48.34,2.72,2136.0,790.0,2.0,4.0,531.0,2.0,0.0,0.0,4.0,0,0,1,0,0,0
1500,36,48.34,17.55,4000.0,695.0,6.0,15.0,4057.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,48.34,8.21,2692.0,695.0,6.0,14.0,1583.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
1400,36,48.36,3.42,2250.0,695.0,4.0,4.0,124.0,5.0,0.0,0.0,2.0,1,0,0,0,0,1
1400,36,48.39,10.9,4000.0,695.0,3.0,13.0,556.0,3.0,0.0,0.0,3.0,0,0,1,0,0,0
1500,36,48.4,20.02,3417.0,732.0,2.0,15.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1500,36,48.41,22.3,3000.0,695.0,7.0,18.0,9528.0,1.0,0.0,0.0,5.0,0,0,0,0,0,1
1500,36,48.41,11.07,2916.67,732.0,9.0,9.0,2169.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
1400,36,48.42,23.96,4500.0,695.0,10.0,21.0,7760.0,3.0,0.0,0.0,8.0,0,0,1,0,0,0
1400,36,48.43,14.8,3000.0,669.0,7.0,8.0,3165.0,0.0,0.0,1.0,8.0,0,0,1,0,0,0
2100,60,48.44,2.04,50000.0,695.0,5.0,21.0,7136.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
2100,60,48.44,3.84,4583.0,695.0,6.0,16.0,2536.0,2.0,0.0,0.0,3.0,1,0,0,0,1,0
2100,60,48.44,18.5,4000.0,695.0,10.0,41.0,42720.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1450,36,48.46,21.53,3000.0,669.0,7.0,11.0,4564.0,0.0,0.0,1.0,10.0,0,0,0,0,0,1
1400,36,48.47,8.5,1600.0,695.0,3.0,4.0,5737.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
1500,36,48.58,0.94,3750.0,695.0,7.0,12.0,15506.0,2.0,0.0,0.0,3.0,0,0,0,0,0,1
1500,36,48.66,5.38,2250.0,732.0,2.0,17.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,48.66,20.82,3333.33,695.0,5.0,17.0,425.0,1.0,0.0,1.0,5.0,0,0,1,0,0,0
1500,36,48.66,18.16,3750.0,695.0,8.0,27.0,18285.0,1.0,0.0,0.0,7.0,1,0,0,0,0,1
1500,36,48.66,11.28,4000.0,695.0,10.0,16.0,8304.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,48.67,13.68,1322.83,695.0,3.0,9.0,1650.0,0.0,0.0,1.0,4.986808401639344,0,0,0,0,0,1
1500,36,48.67,5.18,2916.67,770.0,3.0,23.0,150.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,48.67,5.6,3000.0,669.0,8.0,11.0,1431.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,48.67,19.92,3635.42,732.0,8.0,30.0,10224.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,48.67,23.08,5866.0,695.0,10.0,26.0,12883.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0
1500,36,48.67,15.99,6666.67,695.0,15.0,29.0,19772.0,2.0,0.0,0.0,7.0,0,0,1,0,0,0
1500,36,48.68,4.96,625.0,695.0,2.0,4.0,1954.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
1500,36,48.68,13.17,2916.67,695.0,4.0,5.0,19.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
1400,36,48.72,22.61,4833.33,669.0,8.0,22.0,5672.0,2.0,0.0,0.0,3.0,0,0,0,0,0,1
1450,36,48.77,7.41,1416.67,695.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
1500,36,48.77,12.94,4666.67,695.0,9.0,26.0,388.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
1400,36,48.79,5.07,3000.0,732.0,3.0,6.0,0.0,2.0,0.0,0.0,1.0,0,0,1,0,0,0
1500,36,48.82,14.68,1260.0,695.0,4.0,5.0,516.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1500,36,48.84,15.16,3166.67,695.0,6.0,10.0,2116.0,2.0,0.0,0.0,3.0,0,0,1,0,0,0
2100,60,48.86,8.2,4000.0,732.0,3.0,15.0,12247.0,2.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,48.86,22.62,2838.0,695.0,8.0,31.0,2382.0,0.0,1.0,0.0,6.0,0,0,0,0,1,0
1500,36,48.86,23.03,3500.0,695.0,9.0,30.0,370.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,48.86,10.45,5886.0,695.0,17.0,38.0,8169.0,1.0,0.0,1.0,4.986808401639344,0,0,1,0,0,0
1500,36,48.91,18.14,3500.0,695.0,6.0,6.0,1276.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
1500,36,48.93,21.64,6666.67,732.0,5.0,20.0,35627.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
1500,36,48.94,14.61,7500.0,732.0,5.0,16.0,34366.0,0.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
1500,36,48.94,5.63,4833.0,695.0,6.0,21.0,2122.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1
1400,36,48.96,2.28,2500.0,695.0,3.0,4.0,1887.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1400,36,48.96,2.29,1220.83,669.0,5.0,14.0,1018.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1
1600,36,48.96,13.64,2345.83,770.0,6.0,16.0,1135.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1
2000,60,48.98,24.2,3500.0,669.0,9.0,26.0,8002.0,2.0,0.0,0.0,3.0,1,0,0,0,0,1
1500,36,49.08,7.56,8083.0,695.0,8.0,38.0,9906.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,49.11,16.13,2833.0,695.0,5.0,14.0,3641.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.11,24.08,2625.0,695.0,9.0,18.0,6893.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.11,20.43,7250.0,695.0,10.0,33.0,3438.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,49.11,15.59,2911.83,669.0,11.0,28.0,3833.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
2000,60,49.12,10.12,2500.0,669.0,4.0,16.0,756.0,1.0,3.0,0.0,0.0,0,0,1,0,0,0
2000,60,49.12,24.32,3750.0,669.0,18.0,36.0,14948.0,3.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,49.13,13.5,2800.0,695.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1
1600,36,49.13,4.75,2400.0,790.0,5.0,9.0,2655.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.19,5.69,985.0,732.0,2.0,6.0,1000.0,1.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1500,36,49.19,22.64,2200.0,669.0,8.0,15.0,2240.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,49.19,0.0,2371.0,695.0,11.0,20.0,0.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
1500,36,49.2,17.9,6916.67,695.0,7.0,25.0,94.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,49.2,20.57,1784.0,695.0,8.0,15.0,6494.0,2.0,0.0,2.0,4.986808401639344,0,0,1,0,0,0
1400,36,49.2,18.34,5583.33,669.0,8.0,14.0,13806.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
1500,36,49.2,0.65,2600.0,695.0,11.0,21.0,524.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
1500,36,49.2,24.08,3717.0,695.0,12.0,30.0,27595.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,49.21,20.37,1458.0,695.0,10.0,11.0,5013.0,0.0,0.0,0.0,6.0,1,0,0,0,0,1
2400,60,49.23,7.1,8916.67,770.0,13.0,45.0,22787.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1600,36,49.24,3.65,6958.33,790.0,6.0,11.0,6955.0,4.0,0.0,0.0,3.0,0,0,1,0,0,0
1500,36,49.37,4.72,7417.0,695.0,7.0,20.0,301.0,1.0,1.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.37,20.78,4763.33,695.0,8.0,16.0,15853.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.37,14.4,1500.0,695.0,8.0,24.0,2467.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.37,24.74,4833.33,695.0,12.0,22.0,22238.0,1.0,0.0,0.0,10.0,1,0,1,0,0,0
1500,36,49.44,7.22,2383.0,695.0,5.0,9.0,0.0,2.0,1.0,0.0,5.0,0,0,0,0,0,1
2000,60,49.46,2.44,2666.67,669.0,2.0,8.0,1494.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.46,23.67,2750.0,770.0,2.0,8.0,280.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
1500,36,49.46,7.07,1500.0,732.0,3.0,4.0,2217.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
1500,36,49.46,6.44,900.0,790.0,3.0,4.0,2763.0,5.0,0.0,0.0,1.0,1,0,0,0,0,1
2000,60,49.46,22.96,2500.0,770.0,6.0,25.0,5086.0,8.0,0.0,0.0,8.0,0,0,0,0,1,0
1500,36,49.46,10.87,4583.33,695.0,6.0,13.0,268.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0
1500,36,49.46,9.88,6666.67,695.0,7.0,10.0,9489.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.46,1.32,2500.0,695.0,7.0,19.0,133.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
1500,36,49.46,16.44,4166.67,695.0,8.0,8.0,4578.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0
2000,60,49.46,24.4,6500.0,669.0,13.0,51.0,35078.0,1.0,2.0,0.0,10.0,0,0,0,0,0,1
1500,36,49.46,22.15,2000.0,695.0,14.0,27.0,1622.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
1500,36,49.46,15.9,5555.08,695.0,16.0,53.0,21774.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,49.5,11.1,666.67,669.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0
2000,60,49.52,14.35,3750.0,669.0,8.0,13.0,2183.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
2000,60,49.52,10.19,5700.0,669.0,10.0,12.0,2710.0,3.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.56,11.76,3700.0,695.0,7.0,21.0,11666.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.62,1.13,4000.0,695.0,2.0,17.0,574.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.62,2.22,1800.0,695.0,5.0,11.0,571.0,1.0,1.0,0.0,1.0,1,0,0,0,0,1
1500,36,49.67,5.43,3333.33,695.0,4.0,13.0,1434.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.67,7.68,13333.33,695.0,8.0,21.0,5350.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
2200,60,49.7,13.72,5416.67,695.0,4.0,12.0,0.0,0.0,1.0,0.0,9.0,0,0,0,0,0,1
1600,36,49.7,3.46,2775.0,770.0,16.0,29.0,2201.0,2.0,0.0,0.0,2.0,0,0,1,0,0,0
1500,36,49.71,1.5,1000.0,732.0,3.0,3.0,246.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2200,60,49.71,23.77,2667.0,695.0,9.0,13.0,2947.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.72,14.31,2333.33,669.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,0,0,0,0,0,1
1600,36,49.72,5.14,291.67,770.0,2.0,6.0,506.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1525,36,49.72,11.33,300.0,695.0,5.0,6.0,3757.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
1500,36,49.73,14.8,2000.0,732.0,2.0,5.0,12609.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.73,9.68,1818.0,732.0,3.0,6.0,459.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
1500,36,49.73,12.88,4300.0,695.0,5.0,11.0,6449.0,2.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1500,36,49.73,5.08,1300.0,695.0,5.0,23.0,2046.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1
1500,36,49.73,12.67,1768.0,695.0,5.0,15.0,2030.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.75,5.62,2333.0,770.0,5.0,9.0,47.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.75,16.87,4208.33,695.0,6.0,12.0,962.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.75,24.63,2375.0,695.0,6.0,20.0,3206.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1
1450,36,49.75,6.95,4630.0,669.0,7.0,21.0,3408.0,0.0,1.0,1.0,5.0,0,0,0,0,0,1
1500,36,49.75,18.13,4000.0,695.0,9.0,25.0,2573.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1
1500,36,49.75,16.29,2393.67,695.0,13.0,28.0,5906.0,4.0,0.0,0.0,1.0,0,0,1,0,0,0
1400,36,49.76,21.38,1600.0,732.0,3.0,7.0,5942.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
2000,60,49.77,15.05,4000.0,695.0,3.0,22.0,5996.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1600,36,49.77,27.45,3333.33,732.0,9.0,45.0,12681.0,1.0,0.0,0.0,9.0,0,0,0,0,0,1
1600,36,49.78,23.89,1260.0,770.0,4.0,9.0,1603.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
2100,60,49.78,14.11,3750.0,669.0,7.0,19.0,3641.0,3.0,1.0,0.0,10.0,1,0,0,0,0,1
1500,36,49.82,5.65,4333.33,732.0,3.0,6.0,10455.0,0.0,0.0,0.0,8.0,0,0,0,0,0,1
2500,60,49.85,7.41,3656.0,790.0,13.0,31.0,4048.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1525,36,49.89,11.62,2083.33,732.0,5.0,9.0,2108.0,0.0,0.0,1.0,7.0,0,0,0,0,1,0
1600,36,49.91,4.64,1916.67,770.0,7.0,9.0,2753.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,49.95,22.23,3333.33,695.0,6.0,22.0,6834.0,2.0,0.0,0.0,5.0,0,0,0,0,0,1
1500,36,49.95,14.4,1500.0,695.0,10.0,19.0,7994.0,0.0,0.0,0.0,5.0,1,0,0,0,0,1
1500,36,49.98,21.15,2000.0,695.0,5.0,5.0,1888.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0
1500,36,49.98,21.51,1166.67,695.0,9.0,10.0,8172.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,49.99,15.26,3415.0,695.0,6.0,20.0,9860.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1500,36,49.99,21.6,5000.0,669.0,8.0,30.0,6729.0,0.0,2.0,0.0,8.0,0,0,1,0,0,0
1500,36,49.99,22.41,7083.0,695.0,12.0,21.0,28862.0,0.0,1.0,0.0,6.0,0,0,1,0,0,0
1500,36,50.03,4.18,2416.67,669.0,2.0,6.0,0.0,3.0,0.0,0.0,5.0,0,0,1,0,0,0
1500,36,50.03,14.12,2500.0,669.0,7.0,8.0,669.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,50.03,7.43,12917.0,669.0,11.0,30.0,8545.0,2.0,0.0,0.0,4.0,0,0,0,0,0,1
1600,36,50.05,19.82,2916.67,732.0,8.0,13.0,2449.0,2.0,0.0,0.0,0.0,1,0,0,0,0,1
1600,36,50.05,7.74,3800.0,732.0,11.0,14.0,10684.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
1600,36,50.07,23.16,1736.0,770.0,3.0,5.0,1464.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1500,36,50.13,13.39,6666.67,695.0,6.0,14.0,12092.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,50.13,19.78,5000.0,695.0,7.0,13.0,1015.0,2.0,1.0,0.0,9.0,0,0,1,0,0,0
1500,36,50.13,22.19,5250.0,669.0,12.0,31.0,17911.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,50.18,14.23,1300.0,650.0,4.0,4.0,6312.0,4.0,0.0,0.0,2.0,0,0,1,0,0,0
1500,36,50.2,20.75,3667.0,669.0,8.0,18.0,920.0,0.0,0.0,0.0,2.0,1,0,0,0,0,1
1500,36,50.26,1.87,2083.33,650.0,2.0,3.0,1140.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1500,36,50.26,20.74,4300.0,669.0,7.0,17.0,17979.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
1500,36,50.26,2.75,1200.0,669.0,8.0,9.0,1379.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
1500,36,50.26,15.33,1500.0,695.0,9.0,10.0,8104.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
2500,60,50.29,18.76,3666.67,770.0,9.0,20.0,26937.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
1500,36,50.32,10.64,3300.0,695.0,3.0,17.0,1860.0,0.0,1.0,0.0,10.0,0,0,0,0,0,1
1500,36,50.32,3.06,1667.0,695.0,5.0,8.0,1270.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,50.32,10.03,2333.0,669.0,6.0,11.0,6104.0,0.0,1.0,0.0,9.0,0,0,0,0,0,1
1500,36,50.32,8.56,6666.67,669.0,9.0,35.0,770.0,1.0,5.0,0.0,10.0,0,0,1,0,0,0
1500,36,50.32,22.55,4833.0,695.0,12.0,34.0,15770.0,3.0,0.0,0.0,8.0,0,0,1,0,0,0
1500,36,50.35,17.8,2253.33,695.0,4.0,6.0,12614.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1500,36,50.35,8.25,800.0,695.0,5.0,11.0,1766.0,3.0,2.0,0.0,1.0,0,0,0,0,0,1
1600,36,50.38,3.14,2583.33,732.0,5.0,11.0,4158.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,50.43,17.65,5100.0,695.0,10.0,16.0,13140.0,0.0,0.0,0.0,4.0,0,0,0,0,1,0
1500,36,50.43,17.32,7500.0,695.0,13.0,40.0,27248.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0
1500,36,50.43,23.09,4616.67,669.0,15.0,24.0,31698.0,3.0,0.0,0.0,1.0,0,0,0,0,0,1
1500,36,50.44,13.45,2981.67,669.0,9.0,13.0,10363.0,2.0,0.0,1.0,2.0,0,0,0,0,0,1
1500,36,50.45,22.71,2950.0,695.0,3.0,12.0,705.0,1.0,1.0,0.0,10.0,0,0,0,0,0,1
1500,36,50.45,19.8,1500.0,695.0,6.0,10.0,6454.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1500,36,50.45,8.52,5000.0,669.0,6.0,20.0,1506.0,0.0,2.0,0.0,3.0,0,0,0,0,0,1
1500,36,50.45,17.32,4833.33,695.0,7.0,17.0,15333.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
1550,36,50.49,15.6,2500.0,695.0,11.0,13.0,1085.0,11.0,1.0,0.0,6.0,0,0,0,0,0,1
1500,36,50.53,10.04,2511.0,732.0,5.0,10.0,9713.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
1500,36,50.54,11.75,1200.0,695.0,2.0,4.0,4141.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
1500,36,50.54,4.71,2166.67,695.0,4.0,5.0,1691.0,3.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,50.54,19.58,4750.0,695.0,11.0,41.0,8960.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
1500,36,50.54,20.6,5000.0,695.0,15.0,31.0,38176.0,1.0,0.0,0.0,4.0,0,0,1,0,0,0
1500,36,50.54,24.32,2278.33,669.0,18.0,28.0,3829.0,2.0,0.0,0.0,7.0,0,0,0,0,0,1
2500,60,50.55,4.93,3750.0,790.0,9.0,16.0,1118.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
1525,36,50.58,8.12,8228.0,669.0,9.0,19.0,36192.0,0.0,0.0,0.0,10.0,1,0,0,0,1,0
2100,60,50.59,20.96,1083.0,695.0,5.0,7.0,3878.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
1500,36,50.59,20.82,7083.33,669.0,8.0,27.0,4665.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
1500,36,50.59,18.58,2916.67,669.0,9.0,20.0,2371.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
1600,36,50.61,17.64,5000.0,732.0,11.0,30.0,24249.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
2225,60,50.62,19.15,2083.33,732.0,6.0,10.0,2385.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
1500,36,50.63,2.14,4167.0,695.0,3.0,13.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0
1500,36,50.66,10.44,2500.0,695.0,6.0,15.0,10926.0,2.0,1.0,0.0,7.0,0,0,1,0,0,0
1500,36,50.66,17.26,3500.0,669.0,7.0,31.0,2694.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1
2100,60,50.68,18.9,1000.0,695.0,3.0,5.0,3218.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
